setting,dataset,sample_id,candidate,psnr,ssim,vccrp
structure_foreground_appearance,compound_proxy,000016_jung_017_v00,classical_shadow_0.40,17.312870775055874,0.4676584005355835,0.1384156912314999
structure_foreground_appearance,compound_proxy,000016_jung_017_v01,docres_classical040_blend_0.70,29.08083805031829,0.9949883818626404,0.3303847332732422
structure_foreground_appearance,compound_proxy,000023_jung_024_v00,docres_classical040_blend_0.70,20.80795269629536,0.9872657060623169,0.23580021231869933
structure_foreground_appearance,compound_proxy,000023_jung_024_v01,docres_input_blend_0.80,19.177435414437596,0.6348728537559509,0.3484936675467636
structure_foreground_appearance,compound_proxy,000025_jung_026_v00,docres_input_blend_0.70,18.81233912724546,0.7591919898986816,0.2090370774705212
structure_foreground_appearance,compound_proxy,000025_jung_026_v01,docres_input_blend_0.70,25.393143681495545,0.9169530272483826,0.35157596412887165
structure_foreground_appearance,compound_proxy,000030_jung_031_v00,docres_classical040_blend_0.90,24.767116168264995,0.8610636591911316,0.3779762871669382
structure_foreground_appearance,compound_proxy,000030_jung_031_v01,docres_classical040_blend_0.70,25.480382615020886,0.9891568422317505,0.36129434269049016
structure_foreground_appearance,compound_proxy,000031_jung_032_v00,classical_shadow_0.40,22.49922346094474,0.9907900094985962,0.200471124709457
structure_foreground_appearance,compound_proxy,000031_jung_032_v01,docres_input_blend_0.70,30.676644413623514,0.994358241558075,0.3988211474152957
structure_foreground_appearance,compound_proxy,000037_jung_038_v00,docres_input_blend_0.80,18.85890248452347,0.5322329998016357,0.8278174412831404
structure_foreground_appearance,compound_proxy,000037_jung_038_v01,docres_classical040_blend_0.95,22.55957686117886,0.7125717401504517,0.7883190201061844
structure_foreground_appearance,compound_proxy,000038_jung_039_v00,docres_binarization,13.252111616471534,0.4991285800933838,0.7474276667420302
structure_foreground_appearance,compound_proxy,000038_jung_039_v01,docres_classical040_blend_0.95,22.272086570756287,0.7164282202720642,0.37883017821849174
structure_foreground_appearance,compound_proxy,000043_jung_044_v00,docres_classical040_blend_0.80,20.19171801398159,0.509560227394104,0.4106895777100287
structure_foreground_appearance,compound_proxy,000043_jung_044_v01,docres_input_blend_0.70,20.262526527914044,0.6922286152839661,0.7108649030979151
structure_foreground_appearance,compound_proxy,000046_jung_047_v00,classical_shadow_0.40,18.59560916153212,0.5597224235534668,0.07978528310239288
structure_foreground_appearance,compound_proxy,000046_jung_047_v01,docres_input_blend_0.85,20.914363436733694,0.5993505716323853,0.34669479466104
structure_foreground_appearance,compound_proxy,000050_jung_051_v00,docres_input_blend_0.80,22.373383297955574,0.9042742848396301,0.6625568087978149
structure_foreground_appearance,compound_proxy,000050_jung_051_v01,docres_classical040_blend_0.70,19.577453586184493,0.7033208012580872,0.611373709730573
structure_foreground_appearance,compound_proxy,000051_jung_052_v00,classical_shadow_0.40,18.447216706825113,0.5622367858886719,0.07583105126536417
structure_foreground_appearance,compound_proxy,000051_jung_052_v01,docres_classical040_blend_0.95,14.051581855673373,0.5252028107643127,0.34857353850627293
structure_foreground_appearance,compound_proxy,000057_jung_058_v00,docres_classical040_blend_0.70,18.907606048304128,0.5994526147842407,0.11878688869842886
structure_foreground_appearance,compound_proxy,000057_jung_058_v01,docres_classical040_blend_0.95,17.725537549314833,0.7293848395347595,0.7338218990432419
structure_foreground_appearance,dibco18,dibco18_001,docres_binarization,24.626949580766507,0.9783604145050049,0.3784780815587262
structure_foreground_appearance,dibco18,dibco18_007,docres_classical040_blend_0.70,14.415651848721048,0.7647356986999512,0.09115416399133233
structure_foreground_appearance,dibco18,dibco18_008,docres_binarization,19.496589516540503,0.9460956454277039,0.3555636569528169
structure_foreground_appearance,dibco19,dibco19_a_008,binary_input_blend_0.90,20.045874490650448,0.934148907661438,0.44141317556678183
structure_foreground_appearance,jung,jung_003,docres_classical040_blend_0.95,24.39860262736977,0.9437568783760071,0.3550036158450878
structure_foreground_appearance,jung,jung_020,docres_classical040_blend_0.95,22.559780117497027,0.9337794780731201,0.1464091207257188
structure_foreground_appearance,jung,jung_029,docres_input_blend_0.95,24.645469281739896,0.9088647365570068,0.1858830405682651
structure_foreground_appearance,jung,jung_046,docres_classical040_blend_0.80,23.55929863874641,0.9420727491378784,0.15878431109406801
structure_foreground_appearance,jung,jung_048,docres_input_blend_0.70,23.040040614866175,0.9493050575256348,0.24008857433911268
structure_foreground_appearance,jung,jung_052,docres_classical040_blend_0.70,24.357165871484035,0.9454631805419922,0.3053528484209056
structure_foreground_appearance,jung,jung_053,docres_deshadow,24.11245518069913,0.9475502967834473,0.3200975600789313
structure_foreground_appearance,jung,jung_058,docres_classical040_blend_0.85,23.284402484313755,0.9407913088798523,0.20105055848489903
structure_foreground_appearance,jung,jung_061,docres_classical040_blend_0.90,23.00493658011963,0.9304565191268921,0.254119719524841
structure_foreground_appearance,jung,jung_063,classical_shadow_0.70,18.09766990167966,0.882344663143158,0.281494809253694
structure_foreground_appearance,jung,jung_067,docres_input_blend_0.70,21.468260805881716,0.8958922028541565,0.306365513177391
structure_foreground_appearance,jung,jung_069,docres_classical040_blend_0.80,23.38757781565622,0.879448413848877,0.2877609099982302
structure_foreground_appearance,jung,jung_074,docres_classical040_blend_0.70,23.759254696745806,0.9513347148895264,0.04450984737714124
structure_foreground_appearance,jung,jung_075,docres_classical040_blend_0.95,22.937576388465253,0.9664886593818665,0.33087805796032493
structure_foreground_appearance,jung,jung_082,docres_classical040_blend_0.70,24.447564738891018,0.9721799492835999,0.04503691597819745
structure_foreground_appearance,kligler,natiCHW01_06,docres_classical040_blend_0.85,29.93145963791012,0.9592540860176086,0.5911557335809726
structure_foreground_appearance,kligler,natiCHW02_04,docres_input_blend_0.70,15.848758707702462,0.902313232421875,0.34337946648596
structure_foreground_appearance,kligler,natiCHW02_05,classical_shadow_0.40,18.072012064642976,0.8967666625976562,0.16759763632170446
structure_foreground_appearance,kligler,natiCHW03_05,docres_classical040_blend_0.95,34.2856115172184,0.9569035768508911,0.5302904181975168
structure_foreground_appearance,kligler,natiCHW04_03,docres_classical040_blend_0.95,33.19073453275495,0.969333291053772,0.6303445950777767
structure_foreground_appearance,kligler,natiCHW04_05,docres_classical040_blend_0.90,29.56933161019762,0.9608635902404785,0.5566535597157699
structure_foreground_appearance,kligler,natiCHW04_12,docres_classical040_blend_0.95,32.27306224777869,0.9637583494186401,0.5548858421818749
structure_foreground_appearance,kligler,natiCPO01_02,classical_shadow_0.40,21.247716496659482,0.9464111924171448,0.18358176938657128
structure_foreground_appearance,kligler,natiCPO02_02,docres_classical040_blend_0.95,28.980734308447488,0.9796654582023621,0.3809427207125919
structure_foreground_appearance,kligler,natiCPO03_01,docres_classical040_blend_0.95,33.18407289816069,0.9673749804496765,0.4063034630762644
structure_foreground_appearance,kligler,natiCPO03_09,docres_classical040_blend_0.95,32.419701168983316,0.9625040888786316,0.42031992295929127
structure_foreground_appearance,kligler,natiCPO04_04,docres_classical040_blend_0.95,31.39565433080682,0.9597483277320862,0.4055285351029105
structure_foreground_appearance,kligler,natiCPO04_08,docres_classical040_blend_0.90,31.096783741957182,0.9610557556152344,0.4029493784752633
structure_foreground_appearance,kligler,natiCPO05_01,docres_classical040_blend_0.85,28.083885190437357,0.9665718674659729,0.25257736450483537
structure_foreground_appearance,kligler,natiCPO06_04,docres_classical040_blend_0.85,30.805167950709098,0.965350866317749,0.23344754188729383
structure_foreground_appearance,kligler,natiCPO06_05,docres_classical040_blend_0.95,25.7033714222945,0.9565160274505615,0.3566723261803941
structure_foreground_appearance,kligler,natiCPO06_06,docres_classical040_blend_0.80,26.635119706299363,0.961273729801178,0.3508296368859637
structure_foreground_appearance,kligler,natiCPO06_10,docres_classical040_blend_0.80,26.952934042726824,0.9245197176933289,0.38308459867154754
structure_foreground_appearance,kligler,natiCPO07_03,docres_classical040_blend_0.95,27.35785296288693,0.9483636617660522,0.5431714595957529
structure_foreground_appearance,kligler,natiCPO07_09,docres_classical040_blend_0.85,28.832771578992983,0.9135774970054626,0.4666149541729977
structure_foreground_appearance,kligler,natiCPO07_12,docres_classical040_blend_0.85,29.425931856697098,0.9293012022972107,0.3900578874901461
structure_foreground_appearance,kligler,natiCPO08_01,docres_classical040_blend_0.95,26.340600435017624,0.9715269804000854,0.334693157662367
structure_foreground_appearance,kligler,natiCPO08_02,docres_classical040_blend_0.70,28.631450980806523,0.9765697717666626,0.326657102950368
structure_foreground_appearance,kligler,natiCPO08_05,docres_classical040_blend_0.95,27.257918696677017,0.9725526571273804,0.34438712816709083
structure_foreground_appearance,kligler,natiCPO08_06,docres_classical040_blend_0.90,27.154784808039523,0.961370050907135,0.3420704068009118
structure_foreground_appearance,kligler,natiCPR01_01,docres_classical040_blend_0.80,26.189124308533863,0.9691545963287354,0.34583773131619944
structure_foreground_appearance,kligler,natiCPR01_10,docres_classical040_blend_0.80,26.950243768217423,0.9485692977905273,0.28987862823165395
structure_foreground_appearance,kligler,natiCPR01_11,docres_classical040_blend_0.70,25.857590942291793,0.9345479011535645,0.2996044243185956
structure_foreground_appearance,kligler,natiCPR01_14,docres_classical040_blend_0.80,25.310346803577666,0.9343934655189514,0.32440814660052547
structure_foreground_appearance,kligler,natiCPR02_10,docres_classical040_blend_0.95,27.67294936610936,0.9402205944061279,0.38577761698078195
structure_foreground_appearance,kligler,natiCPR02_12,docres_classical040_blend_0.95,26.815077003880706,0.9393082857131958,0.3998294698847665
structure_foreground_appearance,kligler,natiCPR03_07,docres_classical040_blend_0.85,29.891901034756224,0.9646561741828918,0.3184079907715697
structure_foreground_appearance,kligler,natiCPR03_09,docres_classical040_blend_0.95,27.176822890621636,0.9673387408256531,0.3713213392156496
structure_foreground_appearance,kligler,natiCPR03_11,docres_classical040_blend_0.95,28.71553764773747,0.9630534648895264,0.39055196046355095
structure_foreground_appearance,kligler,natiCPR04_06,docres_classical040_blend_0.90,31.062526738912304,0.9557791948318481,0.4443354282375658
structure_foreground_appearance,kligler,natiCPR04_09,docres_classical040_blend_0.90,30.918692264787136,0.9527003765106201,0.43232704820690915
structure_foreground_appearance,kligler,natiCPR04_11,docres_classical040_blend_0.85,30.363505674144818,0.9521551132202148,0.4007088393309451
structure_foreground_appearance,kligler,natiCPR05_03,docres_classical040_blend_0.90,27.988106753151282,0.9660173058509827,0.3982173635596836
structure_foreground_appearance,kligler,natiCPR05_07,docres_classical040_blend_0.95,32.36811297767639,0.9603868126869202,0.3999548741350551
structure_foreground_appearance,kligler,natiCPR05_12,docres_classical040_blend_0.95,30.163961857503004,0.9433093070983887,0.39794573500632135
structure_foreground_appearance,kligler,natiCSY01_02,docres_classical040_blend_0.85,27.380715425854195,0.9355969429016113,0.418330878322712
structure_foreground_appearance,kligler,natiCSY01_04,docres_classical040_blend_0.95,26.71146035501532,0.9341444373130798,0.45177808045572676
structure_foreground_appearance,kligler,natiCSY01_07,docres_classical040_blend_0.95,25.05506496803241,0.9371445775032043,0.4940415162207376
structure_foreground_appearance,kligler,natiCSY01_08,docres_classical040_blend_0.95,25.1722552903869,0.9302104711532593,0.5319172508695591
structure_foreground_appearance,kligler,natiCSY01_11,docres_input_blend_0.85,20.352371582557083,0.8801373839378357,0.43625961915347433
structure_foreground_appearance,kligler,natiCSY01_12,docres_classical040_blend_0.80,28.02030908572178,0.9698378443717957,0.413264911809805
structure_foreground_appearance,kligler,natiCSY01_15,docres_classical040_blend_0.85,27.622706770113574,0.9708419442176819,0.3449117087845953
structure_foreground_appearance,kligler,natiCSY02_01,docres_classical040_blend_0.85,30.946237337425252,0.9752375483512878,0.3975905235625233
structure_foreground_appearance,kligler,natiCSY02_02,docres_classical040_blend_0.95,28.16517852385123,0.9752157926559448,0.38416505855265154
structure_foreground_appearance,kligler,natiCSY02_10,docres_classical040_blend_0.95,28.910716672829775,0.9735665321350098,0.390191700414253
structure_foreground_appearance,kligler,natiCSY03_02,docres_classical040_blend_0.80,33.61877618859018,0.9764516353607178,0.27382300393639325
structure_foreground_appearance,kligler,natiCSY03_03,docres_classical040_blend_0.80,30.459489419473677,0.9717348217964172,0.3690583617751715
structure_foreground_appearance,kligler,natiCSY03_05,docres_classical040_blend_0.95,29.474328435282402,0.9675540924072266,0.364894275298993
structure_foreground_appearance,kligler,natiCSY03_06,docres_classical040_blend_0.90,29.281269727240073,0.9674035906791687,0.3593534834770613
structure_foreground_appearance,kligler,natiCSY04_06,docres_classical040_blend_0.90,27.90960592391286,0.9621776938438416,0.32832133189841156
structure_foreground_appearance,kligler,natiCSY04_14,docres_classical040_blend_0.85,28.490119617010066,0.9467955827713013,0.3427731748570623
structure_foreground_appearance,kligler,natiCSY04_15,docres_classical040_blend_0.95,28.070946599338388,0.9482516050338745,0.29137695026282584
structure_foreground_appearance,kligler,natiCSY06_02,docres_classical040_blend_0.95,23.867873666428913,0.9278667569160461,0.3552190841918484
structure_foreground_appearance,kligler,natiCSY06_04,docres_input_blend_0.95,25.25369191864413,0.9262987971305847,0.4542947968543581
structure_foreground_appearance,kligler,natiCSY06_11,docres_deshadow,26.003244631967096,0.941313624382019,0.1994152270426776
structure_foreground_appearance,kligler,natiCSY06_12,docres_classical040_blend_0.95,23.48762615165453,0.9286542534828186,0.47782344972113616
structure_foreground_appearance,kligler,natiCSY06_14,docres_classical040_blend_0.95,26.126793950200184,0.9367345571517944,0.2531694172089069
structure_foreground_appearance,kligler,natiCSY07_08,docres_classical040_blend_0.95,28.759260833287005,0.9695141911506653,0.4002550796578459
structure_foreground_appearance,kligler,natiCSY07_13,docres_classical040_blend_0.95,24.750238113673152,0.9663045406341553,0.39885077438575434
base,compound_proxy,000004_jung_005_v00,classical_shadow_0.40,15.655339566709385,0.4562458395957947,0.1430765635445174
base,compound_proxy,000004_jung_005_v01,docres_classical040_blend_0.95,16.63027911407235,0.4871595501899719,0.6391984399499381
base,compound_proxy,000005_jung_006_v00,classical_shadow_0.40,21.963546739754037,0.9600828289985657,0.08329079270691557
base,compound_proxy,000005_jung_006_v01,docres_classical040_blend_0.70,20.248213077392823,0.747131884098053,0.15634433236207607
base,compound_proxy,000013_jung_014_v00,docres_classical040_blend_0.70,16.664234035603474,0.5440705418586731,0.4513399735360499
base,compound_proxy,000013_jung_014_v01,docres_classical040_blend_0.70,16.942845655058253,0.9326483607292175,0.21898359264218026
base,compound_proxy,000016_jung_017_v00,docres_classical040_blend_0.70,17.678699861718133,0.492526650428772,0.06922015268962105
base,compound_proxy,000016_jung_017_v01,docres_classical040_blend_0.70,29.08083805031829,0.9949883818626404,0.3381110727170441
base,compound_proxy,000023_jung_024_v00,docres_classical040_blend_0.70,20.80795269629536,0.9872657060623169,0.2559618287623354
base,compound_proxy,000023_jung_024_v01,docres_input_blend_0.80,19.177435414437596,0.6348728537559509,0.3907278729542042
base,compound_proxy,000025_jung_026_v00,docres_input_blend_0.70,18.81233912724546,0.7591919898986816,0.1955321346284865
base,compound_proxy,000025_jung_026_v01,docres_input_blend_0.70,25.393143681495545,0.9169530272483826,0.39003316876866106
base,compound_proxy,000030_jung_031_v00,docres_classical040_blend_0.90,24.767116168264995,0.8610636591911316,0.3570463766354116
base,compound_proxy,000030_jung_031_v01,docres_classical040_blend_0.70,25.480382615020886,0.9891568422317505,0.37802982697619
base,compound_proxy,000031_jung_032_v00,classical_shadow_0.40,22.49922346094474,0.9907900094985962,0.18796733035367902
base,compound_proxy,000031_jung_032_v01,docres_input_blend_0.70,30.676644413623514,0.994358241558075,0.4511061605109826
base,compound_proxy,000037_jung_038_v00,docres_input_blend_0.80,18.85890248452347,0.5322329998016357,0.8382231249451777
base,compound_proxy,000037_jung_038_v01,docres_classical040_blend_0.85,22.894440269962317,0.7207280397415161,0.7839457089773088
base,compound_proxy,000038_jung_039_v00,binary_docres_blend_0.75,15.71264227053593,0.7264304161071777,0.7058479680184304
base,compound_proxy,000038_jung_039_v01,docres_classical040_blend_0.95,22.272086570756287,0.7164282202720642,0.3489848818002469
base,compound_proxy,000043_jung_044_v00,docres_classical040_blend_0.90,20.290490767594925,0.5112611651420593,0.28204881141129745
base,compound_proxy,000043_jung_044_v01,binary_input_blend_0.75,14.281918712490889,0.6228016018867493,0.8557792326373247
base,compound_proxy,000046_jung_047_v00,classical_shadow_0.40,18.59560916153212,0.5597224235534668,0.08735306654660008
base,compound_proxy,000046_jung_047_v01,docres_deshadow,20.664049607629362,0.5993578433990479,0.34609405655013803
base,compound_proxy,000050_jung_051_v00,docres_input_blend_0.80,22.373383297955574,0.9042742848396301,0.6710847679578368
base,compound_proxy,000050_jung_051_v01,docres_classical040_blend_0.70,19.577453586184493,0.7033208012580872,0.6020511327950218
base,compound_proxy,000051_jung_052_v00,classical_shadow_0.40,18.447216706825113,0.5622367858886719,0.0824678957096193
base,compound_proxy,000051_jung_052_v01,docres_classical040_blend_0.95,14.051581855673373,0.5252028107643127,0.3601218747219423
base,compound_proxy,000057_jung_058_v00,docres_classical040_blend_0.70,18.907606048304128,0.5994526147842407,0.11881920235768106
base,compound_proxy,000057_jung_058_v01,docres_classical040_blend_0.70,17.65180350939517,0.7375544309616089,0.6077262633837517
base,dibco18,dibco18_001,docres_binarization,24.626949580766507,0.9783604145050049,0.4351234962315039
base,dibco18,dibco18_007,docres_classical040_blend_0.70,14.415651848721048,0.7647356986999512,0.10139816661906909
base,dibco18,dibco18_008,docres_binarization,19.496589516540503,0.9460956454277039,0.39426824410827715
base,dibco19,dibco19_a_008,binary_docres_blend_0.90,20.04625135336162,0.9343979358673096,0.420772682008986
base,jung,jung_003,docres_classical040_blend_0.95,24.39860262736977,0.9437568783760071,0.40698028191579194
base,jung,jung_020,docres_classical040_blend_0.95,22.559780117497027,0.9337794780731201,0.18862983217291424
base,jung,jung_029,docres_classical040_blend_0.95,24.518328973766348,0.9081172943115234,0.23331561643954368
base,jung,jung_046,docres_classical040_blend_0.80,23.55929863874641,0.9420727491378784,0.20866647985135323
base,jung,jung_048,docres_input_blend_0.70,23.040040614866175,0.9493050575256348,0.23930345017472776
base,jung,jung_052,docres_classical040_blend_0.70,24.357165871484035,0.9454631805419922,0.3219256481766392
base,jung,jung_053,docres_classical040_blend_0.95,24.12718322819551,0.9473910927772522,0.3463703157042157
base,jung,jung_058,docres_classical040_blend_0.85,23.284402484313755,0.9407913088798523,0.25004590689724837
base,jung,jung_061,docres_classical040_blend_0.85,23.252767643244464,0.9312625527381897,0.3026190916693638
base,jung,jung_063,docres_classical040_blend_0.70,22.716879740373173,0.9187496900558472,0.14195548276670467
base,jung,jung_067,docres_classical040_blend_0.85,23.466999966368114,0.8950761556625366,0.328287318896391
base,jung,jung_069,docres_classical040_blend_0.95,23.570743779022223,0.879854679107666,0.32431234557715416
base,jung,jung_074,docres_classical040_blend_0.70,23.759254696745806,0.9513347148895264,0.07881007053350275
base,jung,jung_075,docres_classical040_blend_0.95,22.937576388465253,0.9664886593818665,0.3749057426361493
base,jung,jung_082,docres_classical040_blend_0.70,24.447564738891018,0.9721799492835999,0.08206164276415942
base,kligler,natiCHW01_06,docres_classical040_blend_0.85,29.93145963791012,0.9592540860176086,0.5951938026520692
base,kligler,natiCHW02_04,docres_input_blend_0.70,15.848758707702462,0.902313232421875,0.3995974973298799
base,kligler,natiCHW02_05,classical_shadow_0.40,18.072012064642976,0.8967666625976562,0.2353575259865043
base,kligler,natiCHW03_05,docres_classical040_blend_0.95,34.2856115172184,0.9569035768508911,0.5301610006750365
base,kligler,natiCHW04_03,docres_classical040_blend_0.95,33.19073453275495,0.969333291053772,0.6293826508388648
base,kligler,natiCHW04_05,docres_classical040_blend_0.90,29.56933161019762,0.9608635902404785,0.5858628596065346
base,kligler,natiCHW04_12,docres_classical040_blend_0.90,31.420442431920904,0.9651937484741211,0.5603124850285093
base,kligler,natiCPO01_02,classical_shadow_0.40,21.247716496659482,0.9464111924171448,0.2403563765061629
base,kligler,natiCPO02_02,docres_classical040_blend_0.95,28.980734308447488,0.9796654582023621,0.3989752870905551
base,kligler,natiCPO03_01,docres_classical040_blend_0.95,33.18407289816069,0.9673749804496765,0.4100861663709078
base,kligler,natiCPO03_09,docres_classical040_blend_0.85,32.65403924837258,0.963334858417511,0.4300614553267347
base,kligler,natiCPO04_04,docres_classical040_blend_0.95,31.39565433080682,0.9597483277320862,0.4032601048111159
base,kligler,natiCPO04_08,docres_classical040_blend_0.95,31.552190811018313,0.9613658785820007,0.40555415935398575
base,kligler,natiCPO05_01,docres_classical040_blend_0.85,28.083885190437357,0.9665718674659729,0.25302869759858787
base,kligler,natiCPO06_04,docres_classical040_blend_0.85,30.805167950709098,0.965350866317749,0.23631032500517385
base,kligler,natiCPO06_05,docres_classical040_blend_0.95,25.7033714222945,0.9565160274505615,0.3761126734330229
base,kligler,natiCPO06_06,docres_classical040_blend_0.80,26.635119706299363,0.961273729801178,0.3593825594283672
base,kligler,natiCPO06_10,docres_classical040_blend_0.80,26.952934042726824,0.9245197176933289,0.395252337928519
base,kligler,natiCPO07_03,docres_classical040_blend_0.95,27.35785296288693,0.9483636617660522,0.5533722699853839
base,kligler,natiCPO07_09,docres_classical040_blend_0.95,29.43834179771857,0.9141252636909485,0.4762762634515796
base,kligler,natiCPO07_12,docres_classical040_blend_0.95,30.48017538566024,0.930047869682312,0.391021371759983
base,kligler,natiCPO08_01,docres_classical040_blend_0.95,26.340600435017624,0.9715269804000854,0.3577126724520173
base,kligler,natiCPO08_02,docres_classical040_blend_0.70,28.631450980806523,0.9765697717666626,0.342218111308506
base,kligler,natiCPO08_05,docres_classical040_blend_0.90,27.44191815309092,0.9733261466026306,0.35667946003982276
base,kligler,natiCPO08_06,docres_classical040_blend_0.90,27.154784808039523,0.961370050907135,0.3666439241247371
base,kligler,natiCPR01_01,docres_classical040_blend_0.80,26.189124308533863,0.9691545963287354,0.36243970522899305
base,kligler,natiCPR01_10,docres_classical040_blend_0.80,26.950243768217423,0.9485692977905273,0.29670165485178
base,kligler,natiCPR01_11,docres_classical040_blend_0.70,25.857590942291793,0.9345479011535645,0.30717746685122277
base,kligler,natiCPR01_14,docres_classical040_blend_0.80,25.310346803577666,0.9343934655189514,0.32960908162305225
base,kligler,natiCPR02_10,docres_classical040_blend_0.95,27.67294936610936,0.9402205944061279,0.4111155881474721
base,kligler,natiCPR02_12,docres_classical040_blend_0.95,26.815077003880706,0.9393082857131958,0.4222270952021526
base,kligler,natiCPR03_07,docres_classical040_blend_0.85,29.891901034756224,0.9646561741828918,0.32065114114273663
base,kligler,natiCPR03_09,docres_classical040_blend_0.95,27.176822890621636,0.9673387408256531,0.37349615110840406
base,kligler,natiCPR03_11,docres_classical040_blend_0.95,28.71553764773747,0.9630534648895264,0.4183614435595884
base,kligler,natiCPR04_06,docres_classical040_blend_0.90,31.062526738912304,0.9557791948318481,0.45130617253856337
base,kligler,natiCPR04_09,docres_classical040_blend_0.95,30.709823554219863,0.9525705575942993,0.43341440657854413
base,kligler,natiCPR04_11,docres_classical040_blend_0.85,30.363505674144818,0.9521551132202148,0.40203445160765366
base,kligler,natiCPR05_03,docres_classical040_blend_0.85,28.6106493417886,0.9665518999099731,0.3923841232088426
base,kligler,natiCPR05_07,docres_classical040_blend_0.80,31.87808246288703,0.9613686203956604,0.39353395814433667
base,kligler,natiCPR05_12,docres_classical040_blend_0.95,30.163961857503004,0.9433093070983887,0.3930260194627838
base,kligler,natiCSY01_02,docres_classical040_blend_0.85,27.380715425854195,0.9355969429016113,0.4152620139386508
base,kligler,natiCSY01_04,docres_classical040_blend_0.95,26.71146035501532,0.9341444373130798,0.4593067406897111
base,kligler,natiCSY01_07,docres_classical040_blend_0.80,25.53231251957278,0.9392399787902832,0.49156530232612305
base,kligler,natiCSY01_08,docres_classical040_blend_0.95,25.1722552903869,0.9302104711532593,0.5581558289094026
base,kligler,natiCSY01_11,docres_classical040_blend_0.70,19.130982603294324,0.8769203424453735,0.4405291200782441
base,kligler,natiCSY01_12,docres_classical040_blend_0.80,28.02030908572178,0.9698378443717957,0.41361157653890807
base,kligler,natiCSY01_15,docres_classical040_blend_0.85,27.622706770113574,0.9708419442176819,0.3385980991458163
base,kligler,natiCSY02_01,docres_classical040_blend_0.95,30.34570377493576,0.9734639525413513,0.42424654756411273
base,kligler,natiCSY02_02,docres_classical040_blend_0.95,28.16517852385123,0.9752157926559448,0.39349488258896015
base,kligler,natiCSY02_10,docres_classical040_blend_0.95,28.910716672829775,0.9735665321350098,0.4054503266398731
base,kligler,natiCSY03_02,docres_classical040_blend_0.80,33.61877618859018,0.9764516353607178,0.27811310457393135
base,kligler,natiCSY03_03,docres_classical040_blend_0.80,30.459489419473677,0.9717348217964172,0.39073586155135615
base,kligler,natiCSY03_05,docres_classical040_blend_0.95,29.474328435282402,0.9675540924072266,0.3823399175332855
base,kligler,natiCSY03_06,docres_classical040_blend_0.90,29.281269727240073,0.9674035906791687,0.3674014586051118
base,kligler,natiCSY04_06,docres_classical040_blend_0.90,27.90960592391286,0.9621776938438416,0.32306070372214923
base,kligler,natiCSY04_14,docres_classical040_blend_0.85,28.490119617010066,0.9467955827713013,0.3395948512986652
base,kligler,natiCSY04_15,docres_classical040_blend_0.80,29.413465687754794,0.9500588774681091,0.27453996966825
base,kligler,natiCSY06_02,docres_classical040_blend_0.95,23.867873666428913,0.9278667569160461,0.36002518879637396
base,kligler,natiCSY06_04,docres_classical040_blend_0.80,23.72299074003007,0.9225780963897705,0.4857111617999713
base,kligler,natiCSY06_11,docres_deshadow,26.003244631967096,0.941313624382019,0.20106848934737567
base,kligler,natiCSY06_12,docres_classical040_blend_0.95,23.48762615165453,0.9286542534828186,0.4907811984343815
base,kligler,natiCSY06_14,docres_classical040_blend_0.95,26.126793950200184,0.9367345571517944,0.2621016868032251
base,kligler,natiCSY07_08,docres_classical040_blend_0.95,28.759260833287005,0.9695141911506653,0.4126913123254283
base,kligler,natiCSY07_13,docres_classical040_blend_0.95,24.750238113673152,0.9663045406341553,0.42306615449815543
minus10,compound_proxy,000004_jung_005_v00,docres_deshadow,15.514459453136686,0.47388091683387756,0.08869678872272496
minus10,compound_proxy,000004_jung_005_v01,docres_classical040_blend_0.90,16.81975232327141,0.48715129494667053,0.639902401928749
minus10,compound_proxy,000005_jung_006_v00,classical_shadow_0.40,21.963546739754037,0.9600828289985657,0.08294363007880222
minus10,compound_proxy,000005_jung_006_v01,docres_classical040_blend_0.70,20.248213077392823,0.747131884098053,0.14505236524856407
minus10,compound_proxy,000013_jung_014_v00,docres_classical040_blend_0.95,16.494341073961177,0.5168617963790894,0.30787212260501706
minus10,compound_proxy,000013_jung_014_v01,docres_classical040_blend_0.70,16.942845655058253,0.9326483607292175,0.2314999990517257
minus10,compound_proxy,000016_jung_017_v00,classical_shadow_0.40,17.312870775055874,0.4676584005355835,0.12243230689279305
minus10,compound_proxy,000016_jung_017_v01,docres_classical040_blend_0.70,29.08083805031829,0.9949883818626404,0.3592628891137658
minus10,compound_proxy,000023_jung_024_v00,docres_classical040_blend_0.70,20.80795269629536,0.9872657060623169,0.27320902681192843
minus10,compound_proxy,000023_jung_024_v01,docres_input_blend_0.80,19.177435414437596,0.6348728537559509,0.4122042677899457
minus10,compound_proxy,000025_jung_026_v00,docres_input_blend_0.70,18.81233912724546,0.7591919898986816,0.2035685124522718
minus10,compound_proxy,000025_jung_026_v01,docres_input_blend_0.70,25.393143681495545,0.9169530272483826,0.38024722556015883
minus10,compound_proxy,000030_jung_031_v00,docres_classical040_blend_0.90,24.767116168264995,0.8610636591911316,0.35574237951553606
minus10,compound_proxy,000030_jung_031_v01,docres_classical040_blend_0.70,25.480382615020886,0.9891568422317505,0.4002009253241479
minus10,compound_proxy,000031_jung_032_v00,classical_shadow_0.40,22.49922346094474,0.9907900094985962,0.1863249860821408
minus10,compound_proxy,000031_jung_032_v01,docres_input_blend_0.70,30.676644413623514,0.994358241558075,0.4745105256587036
