sample_id,region_minus_docres_psnr,region_minus_classical_psnr,region_risk_minus_docres,oracle_candidate,noise,mean_alpha
mixeddoc_01143,0.12897366114434305,-0.3610389667361158,-0.009394040931996438,classical_shadow_0.40,"['GlassBlur', 'shadow', 'textWatermark', 'seal']",0.7885111570358276
mixeddoc_01144,-1.6796320871223323,6.469141993548529,-0.016741429121419474,docres_deshadow,"['shadow', 'textWatermark']",0.8048326373100281
mixeddoc_01145,-5.6195037226868045,7.503672670590948,-0.029385697537690547,docres_deshadow,"['seal', 'shadow']",0.8037513494491577
mixeddoc_01146,-0.0914886538811146,0.8403236063696937,-0.013659400983493442,docres_deshadow,"['shadow', 'MotionBlur']",0.8106440901756287
mixeddoc_01147,-0.12150898215708139,0.18643766292713337,-0.010960497996052934,docres_deshadow,"['seal', 'textWatermark']",0.796701967716217
mixeddoc_01148,-0.057029022321994916,-0.01915346700939935,-0.010090797258972092,docres_deshadow,"['textWatermark', 'seal', 'ZoomBlur']",0.8206987977027893
mixeddoc_01149,-0.4938688504813413,0.5111586252518094,-0.029641126658040584,docres_deshadow,"['seal', 'shadow', 'ImpulseNoise']",0.7876549959182739
mixeddoc_01150,0.03256117433852168,-0.19670547677062444,-0.008031771128947415,classical_shadow_0.40,"['seal', 'textWatermark']",0.8062133193016052
mixeddoc_01151,-0.1829945789598213,0.6272165292754721,-0.016281236797011392,docres_deshadow,"['shadow', 'seal', 'textWatermark']",0.7938879132270813
mixeddoc_01152,-0.3303223901666428,0.9957286791507389,-0.01653886102675442,docres_deshadow,"['shadow', 'seal', 'textWatermark']",0.7900815606117249
mixeddoc_01153,-1.1441567244517685,3.9538002605072826,-0.01567039006549753,docres_deshadow,"['shadow', 'seal', 'textWatermark']",0.8017647862434387
mixeddoc_01154,-4.518294565089846,7.6696023996303495,-0.009426008424099686,docres_deshadow,"['seal', 'shadow']",0.8075844645500183
mixeddoc_01155,-0.29418726003063966,1.4696759617264163,-0.007924454975702239,docres_deshadow,"['shadow', 'textWatermark']",0.7929778695106506
mixeddoc_01156,-0.12235609497225397,0.7563250225996399,-0.0097409342668082,docres_deshadow,"['GlassBlur', 'seal', 'shadow']",0.8037818074226379
mixeddoc_01157,-2.757859855705977,4.861253662288506,-0.047111716922996705,docres_deshadow,"['shadow', 'textWatermark']",0.7984415292739868
mixeddoc_01158,-1.7758844527398914,3.376888093906665,-0.012510916674428593,docres_deshadow,"['textWatermark', 'GaussianNoise', 'shadow']",0.8024348616600037
mixeddoc_01159,2.1518263067433097,-3.1801662255998657,-0.033893834653968974,classical_shadow_0.40,"['shadow', 'seal']",0.8078089952468872
mixeddoc_01160,0.7372547079735234,-0.1716996250011782,-0.03358120212710575,classical_shadow_0.40,"['DefocusBlur', 'textWatermark', 'shadow']",0.8034346103668213
mixeddoc_01161,1.197785069500025,-1.836629718311368,-0.008449093708408892,classical_shadow_0.40,"['DefocusBlur', 'seal']",0.8120957612991333
mixeddoc_01162,-0.2794080325226034,0.37886031170481793,-0.02869750315527353,docres_deshadow,"['ShotNoise', 'shadow', 'textWatermark']",0.7775494456291199
mixeddoc_01163,-0.10158622569301556,0.5087862741525377,-0.011039421175044792,docres_deshadow,"['seal', 'shadow', 'textWatermark']",0.7990927696228027
mixeddoc_01164,-2.5351512823556206,3.867210311708984,-0.1461565736023102,docres_deshadow,"['shadow', 'textWatermark']",0.7887817025184631
mixeddoc_01165,0.09224714845954907,-0.2908076319997548,-0.00617729840625186,classical_shadow_0.40,['seal'],0.8137415051460266
mixeddoc_01166,-1.523127024700024,3.5707352460929442,-0.03093642245298553,docres_deshadow,"['textWatermark', 'seal', 'shadow']",0.7985448241233826
mixeddoc_01167,-0.08688131455066994,0.4609032104148838,-0.048496120636205176,docres_deshadow,"['shadow', 'ZoomBlur']",0.8026987910270691
mixeddoc_01168,-3.472062697413488,6.447158168928198,-0.020270964315434126,docres_deshadow,"['textWatermark', 'shadow']",0.7981337904930115
mixeddoc_01169,-0.3856441879804642,-0.720951766962072,-0.03937354307429061,classical_shadow_0.40,"['ShotNoise', 'textWatermark', 'GaussianBlur', 'shadow', 'seal']",0.8128602504730225
