dataset,sample_id,method,psnr,ssim,edge_jaccard,edge_keep,foreground_shift,mean_shift,contrast_shift,contrast_after,sharp_after,content_risk
mixeddoc,mixeddoc_00424,docres_deshadow,21.132814689542645,0.8993173837661743,0.7832549440931285,0.9273132848645076,0.3050183946488294,0.19708873368745497,0.09954414201046079,62.62028404677087,3405.852757348908,0.48609725383935065
mixeddoc,mixeddoc_00424,docres_input_blend_0.90,19.8749842608133,0.8991367220878601,0.7935587625263651,0.9294943820224719,0.2981036789297659,0.177162345071808,0.10089936038176416,62.27470336208851,3319.1086535171617,0.4743031111209174
mixeddoc,mixeddoc_00424,docres_input_blend_0.80,18.2128326622461,0.8963009119033813,0.8081108947071814,0.9324520819563781,0.2899397993311037,0.15727864778018233,0.09928867153300709,62.68542901852156,3247.162330638181,0.4588347594136456
mixeddoc,mixeddoc_00424,region_controller,17.849237350033075,0.8944131731987,0.811558221623783,0.9344183740912095,0.28336789297658865,0.15241739786215497,0.09680486569653825,63.318799506821115,3212.2665078198233,0.45384867883208263
mixeddoc,mixeddoc_00425,classical_shadow_0.40,19.04664502923649,0.9557623267173767,0.9505102983561511,0.9751611679939325,0.02316220735785953,0.03136265328874022,0.05007605568897146,39.85598268271446,2672.2799749163846,0.08802326782647052
mixeddoc,mixeddoc_00425,docres_deshadow,28.632707650659448,0.977344274520874,0.8399261799858339,0.9492478826949817,0.09593645484949832,0.05455156403698603,0.07756008089789208,32.8475562544397,2816.7774133633407,0.23632634800940275
mixeddoc,mixeddoc_00425,docres_input_blend_0.90,27.64263676236979,0.9769152402877808,0.8430002242162531,0.950448742257616,0.08946989966555184,0.04891434192406058,0.07613454901304051,33.21106688507685,2791.786396902091,0.22536626494568648
mixeddoc,mixeddoc_00425,docres_input_blend_0.80,25.819521939632107,0.9754597544670105,0.8478847884629485,0.9525976488433826,0.0806371237458194,0.04323000852514916,0.07291139849355464,34.03297026754575,2772.5458452538996,0.21012781144368503
mixeddoc,mixeddoc_00425,region_controller,25.599862550958168,0.9746080636978149,0.8515290404829151,0.9550415033919015,0.07926421404682274,0.042453859269460284,0.07170031367387916,34.341796896563,2770.1634877167376,0.2060778777416226
mixeddoc,mixeddoc_00426,classical_shadow_0.40,15.952216504991544,0.6771126389503479,0.91830778384123,0.9540322936752087,0.02934448160535117,0.05213230375762348,0.06701289454239409,48.54070664621864,2042.6732504323227,0.12716663710528353
mixeddoc,mixeddoc_00426,docres_deshadow,19.260252383449718,0.7111915946006775,0.8452591757774569,0.9274349048411075,0.15138795986622072,0.08043573349072071,0.06704650856075095,48.53213507153764,1961.0478304468074,0.293423529299104
mixeddoc,mixeddoc_00426,docres_input_blend_0.90,19.18391501916855,0.7104973793029785,0.8523411145479377,0.9297605204668894,0.1460752508361204,0.07220058364482923,0.06654930401792011,48.6589222299595,1961.951540028679,0.2813315651582322
mixeddoc,mixeddoc_00426,docres_input_blend_0.80,18.853032528440426,0.7085131406784058,0.8624838380284113,0.9327632140596712,0.12988461538461538,0.06401390255098695,0.06446580363954321,49.19021482644561,1963.526741290579,0.256051931475951
mixeddoc,mixeddoc_00426,region_controller,18.721163512462283,0.706897497177124,0.8671675780226207,0.9360161321185181,0.1270133779264214,0.06132921503049381,0.06283060379531286,49.60719078672435,1965.1078598298643,0.24901801610562735
mixeddoc,mixeddoc_00427,classical_shadow_0.40,13.07023615023271,0.773461639881134,0.9231109817844235,0.9668234514739981,0.030438127090301,0.08100579710144927,0.10223941572538921,60.29728798592436,3156.5837190506136,0.15878415356312364
mixeddoc,mixeddoc_00427,docres_deshadow,17.404528800490468,0.8578472137451172,0.7786633420813631,0.926823451473998,0.19320568561872908,0.12927298839268156,0.09874006938902134,61.18962130169817,4110.504205521986,0.4037604186726011
mixeddoc,mixeddoc_00427,docres_input_blend_0.90,16.966759358670735,0.8554354906082153,0.7853551155322783,0.9312090096058298,0.1866220735785953,0.11617377532952983,0.09785447791753599,61.415447126926935,3962.6216307524087,0.38839446847140363
mixeddoc,mixeddoc_00427,docres_input_blend_0.80,16.279778313774923,0.8504207134246826,0.794233967003795,0.9366015236833388,0.1785836120401338,0.10300786936848322,0.09456098018964709,62.255289047538604,3838.5769403149147,0.36911806274960757
mixeddoc,mixeddoc_00427,region_controller,16.01461885650593,0.8474612832069397,0.79771647973238,0.9414375621066579,0.17370735785953179,0.09819413076267307,0.09226305179679173,62.84126078771672,3774.0326460005335,0.3593704253631051
mixeddoc,mixeddoc_00428,classical_shadow_0.40,13.428375536984028,0.28746142983436584,0.9999366804685648,0.9999683392345482,0.0,7.731654534716333e-06,7.308946703465065e-08,57.66748105900574,21111.015601834093,3.16303046399632e-05
mixeddoc,mixeddoc_00428,docres_deshadow,16.3154988981979,0.31083521246910095,0.6463441200501192,0.8297811713427858,0.03388461538461539,0.014099855728244504,0.01886703326204987,52.856406214997115,14249.427881846887,0.20998992361058946
mixeddoc,mixeddoc_00428,docres_input_blend_0.90,16.14296071833663,0.3090909421443939,0.6756127630203497,0.8530676643325646,0.030555183946488294,0.012620584956390664,0.017587199174699895,53.18276390727136,14618.115657339511,0.19212999407470716
mixeddoc,mixeddoc_00428,docres_input_blend_0.80,15.929743523481601,0.3072291910648346,0.6996991652866417,0.8713886939406572,0.02820903010033445,0.011230461013837064,0.016119201973162776,53.55710319366332,15055.162265343672,0.1775081113107782
mixeddoc,mixeddoc_00428,region_controller,15.781038612704235,0.3055248558521271,0.7102978222754598,0.8793144388920843,0.02715217391304348,0.008992911010558128,0.014843350827521511,53.882445235801846,15323.54850751621,0.17002132878982273
mixeddoc,mixeddoc_00429,classical_shadow_0.40,16.384576798228096,0.5775249004364014,0.8528259242283515,0.9334179329842259,0.053055183946488296,0.024779815069840696,0.05093108121163522,46.98319657136975,444.7664949832662,0.15975409279864755
mixeddoc,mixeddoc_00429,docres_deshadow,17.172152672902314,0.5883713960647583,0.8430508375184045,0.9248722973624185,0.016451505016722406,0.008187002426388616,0.013270718520105841,56.586589057709745,386.5895712201876,0.09831586021605934
mixeddoc,mixeddoc_00429,docres_input_blend_0.90,17.23729197871952,0.5888990759849548,0.8509964967933853,0.9286953448774375,0.015555183946488294,0.007189782936586096,0.012159051863049379,56.87006405525914,386.1814313392356,0.09277810468192897
mixeddoc,mixeddoc_00429,docres_input_blend_0.80,17.300421540572486,0.5893165469169617,0.8629741066139565,0.9352652038423234,0.013397993311036789,0.00623669748835997,0.011030001884667703,57.15797179974647,387.9851349873046,0.08417232546090099
mixeddoc,mixeddoc_00429,region_controller,17.3052965721512,0.5889070630073547,0.8673537678896571,0.9368072734282135,0.01362876254180602,0.005247471965374835,0.010152633910661029,57.38170063311817,388.52025141641593,0.08151013612400686
mixeddoc,mixeddoc_00430,classical_shadow_0.40,15.41948194401013,0.79822838306427,0.9695683202926132,0.9841193187094857,0.01428428093645485,0.03514538002491965,0.05286200488133369,47.63998757677404,3195.9595853549627,0.07375389174354699
mixeddoc,mixeddoc_00430,docres_deshadow,17.244913059757245,0.8231968283653259,0.90592982454551,0.9591188543620796,0.10301839464882943,0.05517129647845757,0.06916331795086586,43.48315274404334,3303.7641278240494,0.2089164829652525
mixeddoc,mixeddoc_00430,docres_input_blend_0.90,17.184634462293815,0.822840690612793,0.9116056169122468,0.9610133917791935,0.10036789297658863,0.049235825300019645,0.06887236550159491,43.55734561860743,3281.558909650854,0.20116311478704235
mixeddoc,mixeddoc_00430,docres_input_blend_0.80,16.977684808494043,0.8214218616485596,0.9195127564859066,0.9646353015472056,0.09070735785953177,0.04353335956456155,0.06691631204760154,44.05613924937574,3263.512637951407,0.18448974849525937
mixeddoc,mixeddoc_00430,region_controller,16.898618283891608,0.8203869462013245,0.9205941715781913,0.9657868831144709,0.08981605351170568,0.04199337005705288,0.06556004447312314,44.40198748086773,3255.9246520732404,0.18168205100821463
mixeddoc,mixeddoc_00431,classical_shadow_0.40,11.65165602886778,0.1720706820487976,0.9999999999948165,1.0,0.0,5.902026355572304e-08,5.840887650144984e-08,54.10674040046529,15323.028411295074,5.8655763907284975e-08
mixeddoc,mixeddoc_00431,docres_deshadow,12.923363781777885,0.18382829427719116,0.640560654312402,0.8111134148869998,0.029953177257525082,0.009078418256934789,0.013179002465749608,50.74610966596265,10556.691722745045,0.2032396515991679
mixeddoc,mixeddoc_00431,docres_input_blend_0.90,12.859740193170001,0.18295973539352417,0.6688664838543591,0.8332158407630106,0.025090301003344483,0.008170384943274952,0.01232928428730674,50.96278780146558,10773.03740241574,0.1847661078185769
mixeddoc,mixeddoc_00431,docres_input_blend_0.80,12.779209809520209,0.18206515908241272,0.6931749614941531,0.8515394982376114,0.021354515050167226,0.007276077119811094,0.011349571097868695,51.21261466477228,11043.726163627924,0.16914595588444398
mixeddoc,mixeddoc_00431,region_controller,12.695668587523794,0.18109674751758575,0.7065873356751005,0.8611963508189924,0.019088628762541807,0.005073506459439939,0.010365379772733458,51.46358345268177,11234.074917930939,0.15937295815616265
mixeddoc,mixeddoc_00432,classical_shadow_0.40,17.65464383677274,0.6696058511734009,0.8751510965153585,0.9564725057905121,0.17016555183946488,0.021834297330972544,0.03736613313552697,34.02433092460274,121.58155346517096,0.25750095722125876
mixeddoc,mixeddoc_00432,docres_deshadow,20.173122775211922,0.6963542103767395,0.7821164439726374,0.8818049240799519,0.19598829431438128,0.029774175355761014,0.04344678119119286,32.473765670407936,100.63203332736772,0.33201363338371465
mixeddoc,mixeddoc_00432,docres_input_blend_0.90,19.88708605948278,0.6948328614234924,0.7983563747957242,0.8917045552028824,0.1874648829431438,0.026804078955997037,0.04203124236994273,32.83472806982672,100.25251854717503,0.31414489128943235
mixeddoc,mixeddoc_00432,docres_input_blend_0.80,19.524941493852523,0.6927512884140015,0.8156629122713137,0.9020502702238998,0.17882441471571905,0.02381851924716374,0.039872857321855006,33.38511625708909,99.437930808713,0.29522722628560644
mixeddoc,mixeddoc_00432,region_controller,19.439352803955636,0.6920889019966125,0.8149198233664122,0.9024448829029768,0.17573076923076922,0.021975578726473897,0.03942825779479692,33.4984891364889,99.37440541725206,0.29146403488335143
mixeddoc,mixeddoc_00433,classical_shadow_0.40,18.278319851979724,0.7650222778320312,0.9431087931115458,0.9755308754111446,0.03464882943143813,0.019695678405141356,0.028349596074991778,44.35274426329577,2605.7526986695793,0.08513790153829412
mixeddoc,mixeddoc_00433,docres_deshadow,18.64534839648147,0.7725871205329895,0.894996831789386,0.9524930157026272,0.03981438127090301,0.008213476293527451,0.012449254674283134,48.40733132047647,2496.4967311484197,0.09782075028766013
mixeddoc,mixeddoc_00433,docres_input_blend_0.90,18.681873903519147,0.7733064889907837,0.9012568490365727,0.9552729724894375,0.032660535117056855,0.007201560758082504,0.011969820885692916,48.52958693656698,2504.194346826088,0.08715746988524792
mixeddoc,mixeddoc_00433,docres_input_blend_0.80,18.69300504922176,0.7738450169563293,0.9091158130800554,0.9590988536118795,0.026882943143812708,0.0062344416027280665,0.011290477053745909,48.702819613713466,2514.739305195555,0.07704889013112655
mixeddoc,mixeddoc_00433,region_controller,18.66415206904752,0.7738139033317566,0.9127276527800068,0.9614521833670506,0.024804347826086957,0.004967604433077592,0.010322779743499582,48.94958242782628,2524.077865452915,0.07225761369441469
mixeddoc,mixeddoc_00434,classical_shadow_0.40,17.709179544579726,0.8749700784683228,0.9616322322550938,0.9802877309587719,0.025543478260869567,0.03180754803593675,0.054601558325989556,42.3291471390681,3467.2840947885793,0.0882929279560458
mixeddoc,mixeddoc_00434,docres_deshadow,24.393953751870363,0.9069572687149048,0.88794600567193,0.9585019811682501,0.20711538461538462,0.05601941766673224,0.07828727389674156,36.28928966852634,4134.202295839977,0.3269198134677539
mixeddoc,mixeddoc_00434,docres_input_blend_0.90,23.870333304036077,0.906594455242157,0.8923730714799545,0.960277221535796,0.1981521739130435,0.050259754738015555,0.07848936639853654,36.237756080568616,4039.833551708999,0.3137818134813921
mixeddoc,mixeddoc_00434,docres_input_blend_0.80,22.78417264177698,0.9051050543785095,0.8974756099056501,0.9628619715109425,0.1826839464882943,0.044529477342776506,0.07642933807250929,36.763063303705565,3953.893429641388,0.29248931581136794
mixeddoc,mixeddoc_00434,region_controller,22.35821708795294,0.9041073322296143,0.9018532501304581,0.9668669137801258,0.18145652173913043,0.04216499442586398,0.0743963045942063,37.28148684067283,3916.308011581189,0.2871263397072937
mixeddoc,mixeddoc_00435,classical_shadow_0.40,14.427143217521918,0.791813850402832,0.8336984140648471,0.9127682026028843,0.02804515050167224,0.15270538395960384,0.0924721005217629,47.195556107358875,683.7916304317371,0.2194462780693903
mixeddoc,mixeddoc_00435,docres_deshadow,23.741772448167076,0.875907838344574,0.731759540309742,0.8633325872158092,0.11375585284280937,0.0813974358974359,0.04850268919746566,58.40775599505467,856.8437707459392,0.29612464758087925
mixeddoc,mixeddoc_00435,docres_input_blend_0.90,23.787505872429406,0.8779252767562866,0.7479972470544254,0.8688325392511111,0.10928929765886287,0.07304568824185188,0.0481743545861076,58.491481320950975,828.7890908456701,0.28081342453277675
mixeddoc,mixeddoc_00435,docres_input_blend_0.80,23.21287708814889,0.8776934742927551,0.7571492031551683,0.8720301857832635,0.1020685618729097,0.06496132205390515,0.046994725956165655,58.79228662158617,802.364038458113,0.2655327848483454
mixeddoc,mixeddoc_00435,region_controller,23.011156135386717,0.8765334486961365,0.7625741085878984,0.8760592204137755,0.1012675585284281,0.06296536166305988,0.04635307498760312,58.95590761856962,790.999648798011,0.2611071993216596
mixeddoc,mixeddoc_00436,classical_shadow_0.40,14.82838475133185,0.21700738370418549,0.9488013475489567,0.9738885810901171,0.05570401337792642,0.03772853301855858,0.04920829185450425,47.0685410871872,11898.44965806584,0.12335979530102188
mixeddoc,mixeddoc_00436,docres_deshadow,16.926263176578423,0.259997695684433,0.567560221127672,0.7080650707831038,0.028615384615384615,0.06262446717817557,0.03350078311337952,51.073955816174006,8197.77922968682,0.26836354184723016
mixeddoc,mixeddoc_00436,docres_input_blend_0.90,17.076063729444222,0.25809574127197266,0.5964285297151605,0.731731081519974,0.02504515050167224,0.05635799068791397,0.0305568681358758,51.824654135437456,8374.411756439404,0.24752962928654113
mixeddoc,mixeddoc_00436,docres_input_blend_0.80,17.173852100918268,0.2555854618549347,0.6265205705009262,0.7559320252946908,0.02172742474916388,0.05009648501541084,0.02751503300586668,52.60032209358978,8596.252800253646,0.22634078183343143
mixeddoc,mixeddoc_00436,region_controller,17.28158153742083,0.254581481218338,0.6389755854483747,0.7656372389813346,0.019088628762541807,0.04491873565479701,0.024380308791468897,53.399676768261216,8715.297978586592,0.2141452948475733
mixeddoc,mixeddoc_00437,classical_shadow_0.40,21.707483353359905,0.8401551842689514,0.9200777854915594,0.9595633340844788,0.011914715719063546,0.007155767591317432,0.008870105410689456,27.950457798084678,376.17915384615384,0.056064082530802466
mixeddoc,mixeddoc_00437,docres_deshadow,21.781141890927525,0.8414803743362427,0.8783695550583348,0.9431382858859761,0.010468227424749163,0.0025280083939930244,0.002043664924077497,29.691200122170727,388.55174540274714,0.0674393299605422
mixeddoc,mixeddoc_00437,docres_input_blend_0.90,21.785988396793744,0.8414664268493652,0.8839099575816001,0.9448158441623475,0.009550167224080268,0.002168594661945048,0.0018799090911043835,29.73295785957887,387.5438357037505,0.06378606963180089
mixeddoc,mixeddoc_00437,docres_input_blend_0.80,21.79109630907505,0.8414551019668579,0.8966454051288295,0.950324244472821,0.008421404682274248,0.0018788379565872967,0.0017789130240121339,29.758711856687395,384.58130225243275,0.05674985537134317
mixeddoc,mixeddoc_00437,region_controller,21.771955712464145,0.8411742448806763,0.9003660408336199,0.9546057738050527,0.007366220735785954,0.001226946029247774,0.0011918535987694176,29.908412010124287,382.0212604572208,0.053407392931617746
mixeddoc,mixeddoc_00438,classical_shadow_0.40,15.202466708473118,0.6094832420349121,0.8256257705770275,0.9179468210104879,0.05671070234113713,0.06510173126106628,0.06593119140543344,44.1558442817528,221.946491606179,0.20077851292916135
mixeddoc,mixeddoc_00438,docres_deshadow,18.430516628381973,0.6479176878929138,0.7267164126934914,0.9069802863484051,0.193,0.09976461407305393,0.06188622112350326,45.187311703644994,243.2097097325981,0.3930151925912524
mixeddoc,mixeddoc_00438,docres_input_blend_0.90,18.191758600936662,0.6468812823295593,0.7408167235424222,0.9114408808042126,0.19026254180602006,0.08968083152993635,0.061163987292775036,45.37148133048069,238.63257985230587,0.3794657411995696
mixeddoc,mixeddoc_00438,docres_input_blend_0.80,17.781990040123898,0.6447349190711975,0.7576177534465252,0.9159232342573654,0.18539464882943144,0.0795920978424814,0.05904616058486841,45.91152714099688,233.92532770823306,0.36173119526640873
mixeddoc,mixeddoc_00438,region_controller,17.69630006526115,0.6434599161148071,0.7659232795502522,0.9236476783149833,0.18246822742474916,0.07751213850088526,0.05748106142819622,46.31062742594829,232.97940313437206,0.3532962438844075
mixeddoc,mixeddoc_00439,classical_shadow_0.40,13.825417319686492,0.5815204381942749,0.46838048194625126,0.904865177474156,0.020652173913043477,0.09414229785559702,0.09315972915975514,42.58653657508441,239.1038020735338,0.3534337136753223
mixeddoc,mixeddoc_00439,docres_deshadow,16.344985406153924,0.6241551637649536,0.3933335539904891,0.8590327477770549,0.32177926421404685,0.19729159944914415,0.14708424577674006,28.835784837753256,234.94394866579782,0.6901670879499817
mixeddoc,mixeddoc_00439,docres_input_blend_0.90,16.495823510753173,0.6234350800514221,0.422896949638571,0.868936600881949,0.30208528428093645,0.17750989573086756,0.13943082431193496,30.787407311278557,225.90253068372837,0.6643588255421512
mixeddoc,mixeddoc_00439,docres_input_blend_0.80,16.34183730400975,0.6214974522590637,0.45554092190195516,0.8751536181594737,0.27198160535117055,0.15767987409010426,0.12910145221691277,33.421397195509215,216.97651804816488,0.6355394061103096
mixeddoc,mixeddoc_00439,region_controller,16.30326497477907,0.620625913143158,0.4605089537997923,0.8830333261042435,0.2693010033444816,0.1551581611908977,0.127465193052014,33.838643282558394,215.46313819133738,0.6313133510976611
mixeddoc,mixeddoc_00440,classical_shadow_0.40,18.93191009991067,0.8586967587471008,0.955972095976629,0.9772428355957767,0.01719732441471572,0.023548652370647228,0.035847333993138074,53.98151839796368,4066.6656404299474,0.0679377425693744
mixeddoc,mixeddoc_00440,docres_deshadow,21.272079995624615,0.8718116879463196,0.9196853126520544,0.9591915535444947,0.03469397993311037,0.013249839333726707,0.008589138190191898,60.93235832771496,4303.521516583344,0.08128900788729168
mixeddoc,mixeddoc_00440,docres_input_blend_0.90,21.214032658366293,0.8723784685134888,0.9245153880848171,0.9616410256410256,0.03368729096989966,0.011701724703259203,0.00914350927217011,60.790993701810514,4275.069872729285,0.07782216177633769
mixeddoc,mixeddoc_00440,docres_input_blend_0.80,21.076804658200864,0.8726055026054382,0.9309401589909216,0.9650437405731523,0.03352675585284281,0.01024866548626131,0.009496980944926943,60.70085842525752,4250.039662074461,0.07440133906838876
mixeddoc,mixeddoc_00440,region_controller,20.95908618099406,0.872230589389801,0.9345192991346043,0.967288084464555,0.03268729096989967,0.008933805495442303,0.00884279687201296,60.86767536385059,4245.256939598485,0.07103280668071242
mixeddoc,mixeddoc_00441,classical_shadow_0.40,14.920392139781583,0.7498078942298889,0.9176563563120397,0.958915422200812,0.046148829431438124,0.14243916322381797,0.08432127752500107,45.95802869371101,948.7795091407676,0.1907719008955481
mixeddoc,mixeddoc_00441,docres_deshadow,21.157818091061912,0.810110330581665,0.8518176669075157,0.9315027642052623,0.04796989966555184,0.05463488097580167,0.02790248260886393,60.34482139732598,812.9597526372074,0.1532473915128088
mixeddoc,mixeddoc_00441,docres_input_blend_0.90,21.37244319741167,0.8130389451980591,0.8632827364410959,0.9367329617140366,0.04134448160535117,0.0495142042101121,0.02577187011749223,60.88812758262576,821.25603657055,0.13813605396139822
mixeddoc,mixeddoc_00441,docres_input_blend_0.80,21.515237223736197,0.8152000308036804,0.8781774682599611,0.9430642534351845,0.03707190635451505,0.043637149977047665,0.02393539239974586,61.35642940065109,830.7065003044681,0.12370814106819913
mixeddoc,mixeddoc_00441,region_controller,21.496149415372177,0.8150171637535095,0.8800573090223236,0.944073589796527,0.03698327759197324,0.04205964325529542,0.023295311908324807,61.519649925963456,830.3943641587878,0.12175853297904066
mixeddoc,mixeddoc_00442,classical_shadow_0.40,11.767452656670214,0.20134571194648743,0.9999999999952438,1.0,0.0,0.0,0.0,57.57594230935436,29031.03511656849,2.1402879468723768e-12
mixeddoc,mixeddoc_00442,docres_deshadow,14.628286705491174,0.22439482808113098,0.6200382457811008,0.7880315619753345,0.09216220735785953,0.007515843661879413,0.024204745372485372,51.40373223937059,19037.275662932978,0.28067418144460715
mixeddoc,mixeddoc_00442,docres_input_blend_0.90,14.450793086781712,0.2229022979736328,0.6522930569875931,0.8140097882075404,0.08451003344481606,0.006705206898812981,0.02256156990449991,51.822741983706884,19556.98361457366,0.2571971825026243
mixeddoc,mixeddoc_00442,docres_input_blend_0.80,14.234901759947796,0.22117428481578827,0.6809815713174375,0.8358739233209515,0.07985953177257525,0.005979913436946653,0.020677028444156788,52.30330005609438,20184.299648961533,0.2382160071210011
mixeddoc,mixeddoc_00442,region_controller,14.06514204614917,0.21967880427837372,0.6950055459190803,0.8463708008922584,0.07795819397993312,0.003961085972850679,0.01904879159456569,52.71850045274011,20627.79463850489,0.2282194076622267
mixeddoc,mixeddoc_00443,classical_shadow_0.40,16.675204407071107,0.7654275894165039,0.8859316537568986,0.9370003957261575,0.059369565217391305,0.049174417994622584,0.07514195267534947,41.96035613418875,94.01166722407747,0.17545525982984567
mixeddoc,mixeddoc_00443,docres_deshadow,22.000868185937396,0.7940555214881897,0.7437001128182603,0.9389790265136525,0.20381103678929766,0.08620268870089844,0.09836007932349,36.039733838912916,108.54898096452776,0.4126431090955339
mixeddoc,mixeddoc_00443,docres_input_blend_0.90,21.628868774636434,0.7927795052528381,0.7514422874310136,0.9415380556654794,0.18934949832775919,0.07743266443701219,0.09642577184910069,36.53298224488219,106.79866998196609,0.39002899786806833
mixeddoc,mixeddoc_00443,docres_input_blend_0.80,20.808150205140898,0.7906764149665833,0.763254425234309,0.9441762300488062,0.16646655518394649,0.06861034821955538,0.0921971929471644,37.61126986487594,104.66636731539919,0.35576451888462823
mixeddoc,mixeddoc_00443,region_controller,20.76301765968056,0.7903505563735962,0.7707811797768196,0.9503759398496241,0.16601839464882942,0.06772049314709155,0.09131763327162577,37.83555758213829,104.01748966577277,0.35104564097107266
mixeddoc,mixeddoc_00444,classical_shadow_0.40,13.448926509222211,0.8970643877983093,0.9211628232941085,0.9584141079357138,0.03245819397993311,0.109318256934881,0.08908371503951584,49.637006842401966,1524.9311620283636,0.1651124552952462
mixeddoc,mixeddoc_00444,docres_deshadow,22.47630559010471,0.9570980072021484,0.835971276402576,0.9391324286577867,0.3946622073578595,0.20862913633680902,0.08284850081030214,51.226986470851465,1941.6844317596422,0.45697368063974575
mixeddoc,mixeddoc_00444,docres_input_blend_0.90,20.924596053737584,0.9547745585441589,0.8430662385026685,0.941321159819065,0.38487458193979934,0.18741116138763197,0.08670297561646394,50.244095395280205,1888.8345432147737,0.4476064425987303
mixeddoc,mixeddoc_00444,docres_input_blend_0.80,19.011585331984364,0.9503198266029358,0.8524485503820706,0.9463239739019865,0.3775284280936455,0.1663239228801889,0.08749165205259926,50.042982904065695,1838.3298203756115,0.43542271271170335
mixeddoc,mixeddoc_00444,region_controller,18.64598822404878,0.9481407999992371,0.8538409500741536,0.9471577762491401,0.37322909698996654,0.1622658141517476,0.08592571850015891,50.44229595993799,1810.9272803284946,0.4322333292274253
mixeddoc,mixeddoc_00445,classical_shadow_0.40,10.227191099138313,0.7355345487594604,0.9547609441033763,0.9712355707567336,0.03673578595317726,0.15345428552691975,0.1396511529761807,57.599856884806265,2807.5462491347985,0.20226576710313424
mixeddoc,mixeddoc_00445,docres_deshadow,23.195857976808917,0.8805370926856995,0.6606955817860801,0.9492774690038478,0.46350334448160535,0.34234541937176205,0.20854200954865462,40.03268845882541,4992.285145395351,0.6278121939254567
mixeddoc,mixeddoc_00445,docres_input_blend_0.90,20.672229968912532,0.8775486946105957,0.6645327727801389,0.9515177426250534,0.45298829431438126,0.30830314774739326,0.21133709846812845,39.31994078435959,4642.343651979014,0.6277625113298145
mixeddoc,mixeddoc_00445,docres_input_blend_0.80,17.601212376492697,0.8690366148948669,0.6689471409973001,0.9531252672082087,0.4393913043478261,0.2734733884189127,0.20594729784742644,40.6943399426386,4331.709197173902,0.6225421652596709
mixeddoc,mixeddoc_00445,region_controller,17.366995174909814,0.8669136166572571,0.6707530858187557,0.9553313381787089,0.43481270903010033,0.27036018755328217,0.20268482708047814,41.526269988210416,4228.4242321744705,0.6197720076298469
mixeddoc,mixeddoc_00446,classical_shadow_0.40,14.61115092519725,0.911106526851654,0.9102784461666751,0.9686229881320111,0.05068561872909699,0.0855245196406322,0.08940339089953336,41.15127969877064,407.82334280667726,0.17891216035006613
mixeddoc,mixeddoc_00446,docres_deshadow,29.64776484843089,0.9733810424804688,0.8345437878707325,0.9620793366932207,0.39337458193979935,0.19120882680831527,0.14766977955263808,26.293350592228933,517.654469467766,0.4895406939130794
mixeddoc,mixeddoc_00446,docres_input_blend_0.90,26.01975925892163,0.9710891246795654,0.8408141592622721,0.9654121281092505,0.3610535117056856,0.17192284084202245,0.1458332275485772,26.76167135326446,497.9820613241214,0.4779027011979329
mixeddoc,mixeddoc_00446,docres_input_blend_0.80,22.464202314380678,0.9667786359786987,0.8475029408317291,0.9663062916598927,0.33735785953177255,0.15269863597612957,0.13914475962081393,28.467230674844085,479.0355249382446,0.46318998678866213
mixeddoc,mixeddoc_00446,region_controller,22.17052944469799,0.9650131464004517,0.8466020106985469,0.9685823443342546,0.3335016722408027,0.15059424880320016,0.13637424739266557,29.173711293021924,468.99530365986965,0.4610913431425333
mixeddoc,mixeddoc_00447,classical_shadow_0.40,13.999552701059896,0.2955450415611267,0.9862269808879597,0.9950495289537099,0.040107023411371234,0.010433169388156607,0.02215552096632131,50.370524990626755,16065.976573285297,0.0637714623468448
mixeddoc,mixeddoc_00447,docres_deshadow,16.406792863998547,0.3364648222923279,0.6056345802032516,0.7448398248667834,0.03509197324414716,0.010467768378254272,0.002170605000569416,55.46667856189349,11769.214355021075,0.2180458825043273
mixeddoc,mixeddoc_00447,docres_input_blend_0.90,16.27936429348147,0.3347329795360565,0.6327734997851233,0.7657908389618072,0.032520066889632104,0.009393370057052923,0.002350745750227729,55.42074267073062,11956.255433107459,0.20293978745928443
mixeddoc,mixeddoc_00447,docres_input_blend_0.80,16.12329345648162,0.3324005603790283,0.662400945219245,0.7883079668158435,0.029876254180602007,0.008360954816709289,0.002401996524141662,55.407673723382565,12208.365924152871,0.18658140867311046
mixeddoc,mixeddoc_00447,region_controller,15.987383603128855,0.33065587282180786,0.67615573672682,0.7990186333596777,0.028802675585284283,0.006150809889172973,0.0022296975436707296,55.45160996340265,12390.807572160238,0.17833073654008696
mixeddoc,mixeddoc_00448,classical_shadow_0.40,18.199176969987732,0.8588183522224426,0.9593471809946685,0.9809900930013806,0.05203816857788566,0.023620480652292754,0.04825552691278989,58.19706133713827,6113.307278754207,0.10873344553887586
mixeddoc,mixeddoc_00448,docres_deshadow,22.625120390138207,0.8948975801467896,0.913461955330393,0.9589458832096855,0.04973298736084373,0.03071585778364242,0.03144399849591439,62.48400108344153,6158.972419052148,0.11982784967317249
mixeddoc,mixeddoc_00448,docres_input_blend_0.90,22.48799575191375,0.8954617381095886,0.9171194667692949,0.9602809764386389,0.04853938227170001,0.027440410834125215,0.031065300467262833,62.58056908074767,6131.566067624533,0.11545096683952509
mixeddoc,mixeddoc_00448,docres_input_blend_0.80,22.1176404999149,0.8952621817588806,0.9233029765061058,0.9628753053267185,0.04787645434000167,0.024185302077640303,0.030024667769517316,62.84593041867278,6127.445232220328,0.11007903640502056
