dataset,sample_id,candidate,niqe,musiq,psnr,ssim,content_risk,selector,deqadoc
kligler,natiCPO07_09,docres_binarization,19.304007879389708,46.16616821289063,9.450580686666694,0.7500810623168945,0.7705168135929181,MUSIQ selector restricted16,
kligler,natiCPO07_12,docres_binarization,18.905287653876933,49.52969741821289,9.410869971798316,0.7546806931495667,0.7963305490621646,MUSIQ selector restricted16,
kligler,natiCPO08_01,classical_shadow_0.25,5.958031109499717,65.08193969726562,18.65488008930078,0.9497832655906676,0.3137081967172884,MUSIQ selector restricted16,
kligler,natiCPO08_02,input,5.848361632908799,66.59131622314453,15.204623241405308,0.9131547808647156,1.4796813774253793e-11,MUSIQ selector restricted16,
kligler,natiCPO08_05,input,5.868533876985079,67.5397720336914,14.46211060192005,0.895767331123352,1.4912521217880228e-11,MUSIQ selector restricted16,
kligler,natiCPO08_06,input,5.894369519539493,66.27266693115234,13.664866731002515,0.8735034465789795,1.489423584466465e-11,MUSIQ selector restricted16,
kligler,natiCPR01_01,input,4.874758673437157,65.96080780029297,13.535626264753484,0.8757516741752625,1.1415818290672064e-11,MUSIQ selector restricted16,
kligler,natiCPR01_10,input,4.753822786368746,64.23683166503906,16.099246996891242,0.8911510705947876,1.12225229109697e-11,MUSIQ selector restricted16,
kligler,natiCPR01_11,input,5.013060602010787,65.31058502197266,16.196447860307675,0.881517767906189,1.1254247533898363e-11,MUSIQ selector restricted16,
kligler,natiCPR01_14,input,4.931175155378861,65.75118255615234,15.413481144871016,0.8733716607093811,1.1261241938953503e-11,MUSIQ selector restricted16,
kligler,natiCPR02_10,input,4.606342776524485,59.90773391723633,13.297184454656769,0.834560751914978,1.3969975176664207e-11,MUSIQ selector restricted16,
kligler,natiCPR02_12,docres_input_blend_0.90,5.304593342886448,57.7537727355957,25.30206687711301,0.9389340281486512,0.4160906733149692,MUSIQ selector restricted16,
kligler,natiCPR03_07,input,4.506686222655076,58.476558685302734,18.0854628806311,0.9286635518074036,1.3061252079893392e-11,MUSIQ selector restricted16,
kligler,natiCPR03_09,input,4.447482200471411,61.25504684448242,15.664535134762714,0.8908356428146362,1.3322692948847247e-11,MUSIQ selector restricted16,
kligler,natiCPR03_11,classical_shadow_0.40,3.867702598676916,57.42555236816406,21.45686822831727,0.9421001076698304,0.1602471184112276,MUSIQ selector restricted16,
kligler,natiCPR04_06,docres_binarization,22.01795021339973,54.16310501098633,9.618312161634911,0.7809526324272156,0.6217486447093463,MUSIQ selector restricted16,
kligler,natiCPR04_09,docres_binarization,22.302520578919985,53.90890502929688,9.6146857387792,0.7804898619651794,0.6170794940205331,MUSIQ selector restricted16,
kligler,natiCPR04_11,docres_binarization,21.9875515595405,54.5640869140625,9.612867593153055,0.7789416909217834,0.6342502535529122,MUSIQ selector restricted16,
kligler,natiCPR05_03,docres_binarization,18.0683913361614,49.28849792480469,9.823541762357149,0.7804350852966309,0.712693932832719,MUSIQ selector restricted16,
kligler,natiCPR05_07,docres_binarization,17.816824696666718,49.015228271484375,9.809759240524214,0.7774083614349365,0.7089715562419148,MUSIQ selector restricted16,
kligler,natiCPR05_12,classical_shadow_0.40,4.930740729520658,50.95229721069336,21.607110866590872,0.9230459928512572,0.1711997768909113,MUSIQ selector restricted16,
kligler,natiCSY01_02,docres_binarization,15.34983106420028,61.55833435058594,9.338258637850394,0.6798778772354126,0.7472474122912697,MUSIQ selector restricted16,
kligler,natiCSY01_04,input,5.144590249119474,61.23277282714844,13.44344886431145,0.8386196494102478,1.5861811863970843e-11,MUSIQ selector restricted16,
kligler,natiCSY01_07,classical_shadow_0.70,4.186501436829529,58.929954528808594,16.11824562975784,0.8950641751289368,0.5055572831810736,MUSIQ selector restricted16,
kligler,natiCSY01_08,docres_binarization,15.943573217787938,60.00532913208008,9.301133627510422,0.6842060685157776,0.7439833847823019,MUSIQ selector restricted16,
kligler,natiCSY01_11,docres_binarization,15.1417874116359,61.94853210449219,9.234601131978902,0.6637946963310242,0.7325261119280397,MUSIQ selector restricted16,
kligler,natiCSY01_12,docres_binarization,15.51024514893625,61.57599258422852,9.400816232330287,0.6891220211982727,0.7398526779755145,MUSIQ selector restricted16,
kligler,natiCSY01_15,input,5.134047456566614,61.2197380065918,16.241299597541136,0.9246331453323364,1.4902129530369736e-11,MUSIQ selector restricted16,
kligler,natiCSY02_01,input,5.118068130558392,67.39221954345703,12.706630132160956,0.8473901748657227,1.3685702571208936e-11,MUSIQ selector restricted16,
kligler,natiCSY02_02,input,5.226015717214169,67.4607162475586,13.724569112811425,0.8827598094940186,1.3123352404775802e-11,MUSIQ selector restricted16,
kligler,natiCSY02_10,input,5.258692314105451,66.73714447021484,13.302954039814496,0.8667691349983215,1.3388090636112792e-11,MUSIQ selector restricted16,
kligler,natiCSY03_02,input,4.997107520766151,54.02324676513672,17.094752870402985,0.9313583970069884,1.0688600005082096e-11,MUSIQ selector restricted16,
kligler,natiCSY03_03,input,5.006437262496175,58.70328521728516,13.495465190226517,0.8640556931495667,1.0945194750533459e-11,MUSIQ selector restricted16,
kligler,natiCSY03_05,input,5.070579917270698,53.69297409057617,14.0179025915668,0.8772090077400208,1.0748052448050772e-11,MUSIQ selector restricted16,
kligler,natiCSY03_06,input,4.878163090544889,54.44179534912109,14.536589915615114,0.8883176445960999,1.0715578424580486e-11,MUSIQ selector restricted16,
kligler,natiCSY04_06,classical_shadow_0.40,5.684424369254934,55.38790130615234,21.612879643539223,0.93524569272995,0.2191403638598417,MUSIQ selector restricted16,
kligler,natiCSY04_14,classical_shadow_0.40,5.701773738917206,54.66962432861328,21.24479329493348,0.9200295209884644,0.2155270010056836,MUSIQ selector restricted16,
kligler,natiCSY04_15,classical_shadow_0.40,6.045730727782379,54.088478088378906,21.44163562676946,0.921844482421875,0.2321148521432704,MUSIQ selector restricted16,
kligler,natiCSY06_02,docres_binarization,20.31420233749477,51.23622894287109,8.024953105447125,0.5957550406455994,0.8799105445490154,MUSIQ selector restricted16,
kligler,natiCSY06_04,docres_binarization,21.320501344344745,52.02023696899414,7.5586964175139,0.6141811609268188,0.8836360308793135,MUSIQ selector restricted16,
kligler,natiCSY06_11,docres_binarization,20.68795719933407,47.7434196472168,7.814344355077446,0.6124207973480225,0.8756107151559567,MUSIQ selector restricted16,
kligler,natiCSY06_12,docres_binarization,20.83391314721511,52.23480224609375,8.460015323356497,0.5675462484359741,0.8881525794586128,MUSIQ selector restricted16,
kligler,natiCSY06_14,docres_binarization,20.55627827726968,46.753902435302734,7.561044475668794,0.6244892477989197,0.8691864337191045,MUSIQ selector restricted16,
kligler,natiCSY07_08,docres_binarization,18.80618431197976,52.62049102783203,11.586584603279896,0.8055713772773743,0.7013810184927375,MUSIQ selector restricted16,
kligler,natiCSY07_13,docres_binarization,18.849244746120338,54.03030014038086,11.578438030517963,0.8059125542640686,0.7116707452999343,MUSIQ selector restricted16,
compound_proxy,000004_jung_005_v00,classical_shadow_0.70,,,14.48391547645153,0.4385234713554382,0.1942333277812462,DeQA-Doc selector restricted16,2.90234375
compound_proxy,000004_jung_005_v01,input,,,14.69685024454296,0.4757738411426544,1.738122645811302e-10,DeQA-Doc selector restricted16,2.24609375
compound_proxy,000005_jung_006_v00,classical_shadow_0.25,,,22.32562839850612,0.9489157795906068,0.0559291617460176,DeQA-Doc selector restricted16,2.9921875
compound_proxy,000005_jung_006_v01,input,,,23.128856299981784,0.7458389401435852,8.376769278228836e-11,DeQA-Doc selector restricted16,2.798828125
compound_proxy,000013_jung_014_v00,docres_binarization,,,12.398041678161029,0.3900440335273742,0.691450993712377,DeQA-Doc selector restricted16,4.2890625
compound_proxy,000013_jung_014_v01,input,,,12.556807121434144,0.8876048922538757,8.298911557957922e-12,DeQA-Doc selector restricted16,2.9375
compound_proxy,000016_jung_017_v00,docres_binarization,,,13.748966931248424,0.5529145002365112,0.6710767279609654,DeQA-Doc selector restricted16,4.265625
compound_proxy,000016_jung_017_v01,docres_appearance,,,20.209955120385395,0.937617838382721,0.4378687503285227,DeQA-Doc selector restricted16,2.68359375
compound_proxy,000023_jung_024_v00,docres_appearance,,,16.445974585075895,0.9341612458229064,0.3338394937666252,DeQA-Doc selector restricted16,3.482421875
compound_proxy,000023_jung_024_v01,input,,,14.587736879914749,0.6324447989463806,1.2896583800880989e-11,DeQA-Doc selector restricted16,3.126953125
compound_proxy,000025_jung_026_v00,classical_shadow_0.70,,,16.32110507119156,0.7109611630439758,0.4059647500755958,DeQA-Doc selector restricted16,3.103515625
compound_proxy,000025_jung_026_v01,docres_appearance,,,16.116676679222596,0.918942093849182,0.7023349967602878,DeQA-Doc selector restricted16,3.09765625
compound_proxy,000030_jung_031_v00,docres_binarization,,,14.609569208752736,0.7337793111801147,0.8308296535616678,DeQA-Doc selector restricted16,4.25390625
compound_proxy,000030_jung_031_v01,docres_classical040_blend_0.80,,,25.088804901890207,0.9891370534896852,0.3819838588198206,DeQA-Doc selector restricted16,3.013671875
compound_proxy,000031_jung_032_v00,classical_shadow_0.70,,,20.69736577860948,0.9834629893302916,0.2464813037001098,DeQA-Doc selector restricted16,2.953125
compound_proxy,000031_jung_032_v01,docres_appearance,,,18.607388419631533,0.9290671348571776,0.5154889407136265,DeQA-Doc selector restricted16,2.994140625
compound_proxy,000037_jung_038_v00,classical_shadow_0.40,,,14.64376528715432,0.5151898264884949,0.6004498875026397,DeQA-Doc selector restricted16,2.1953125
compound_proxy,000037_jung_038_v01,classical_shadow_0.25,,,15.93429238022589,0.7253088355064392,0.4999554244133989,DeQA-Doc selector restricted16,2.669921875
compound_proxy,000038_jung_039_v00,docres_appearance,,,19.98973581416919,0.924962282180786,0.1894157157262263,DeQA-Doc selector restricted16,2.921875
compound_proxy,000038_jung_039_v01,docres_input_blend_0.70,,,22.973249434273896,0.7097942233085632,0.2284691166797015,DeQA-Doc selector restricted16,2.802734375
compound_proxy,000043_jung_044_v00,docres_binarization,,,14.02218452801764,0.5330193638801575,0.8055763441454697,DeQA-Doc selector restricted16,4.25
compound_proxy,000043_jung_044_v01,input,,,10.309659533191022,0.6059492230415344,0.45,DeQA-Doc selector restricted16,2.34375
compound_proxy,000046_jung_047_v00,input,,,19.84646850224192,0.5665767192840576,1.1213580064506344e-11,DeQA-Doc selector restricted16,2.927734375
compound_proxy,000046_jung_047_v01,input,,,21.115436810641807,0.5974705815315247,8.999999795422653e-09,DeQA-Doc selector restricted16,2.6796875
compound_proxy,000050_jung_051_v00,classical_shadow_0.25,,,16.52783130527954,0.9085131883621216,0.3677007727320982,DeQA-Doc selector restricted16,2.9140625
compound_proxy,000050_jung_051_v01,input,,,17.400681432148847,0.6850643157958984,2.3796934423003794e-10,DeQA-Doc selector restricted16,2.25390625
compound_proxy,000051_jung_052_v00,classical_shadow_0.40,,,18.447216706825117,0.5622367858886719,0.0824678957096193,DeQA-Doc selector restricted16,2.779296875
compound_proxy,000051_jung_052_v01,docres_binarization,,,14.169333614627844,0.6138602495193481,0.8975938825725546,DeQA-Doc selector restricted16,3.375
compound_proxy,000057_jung_058_v00,classical_shadow_0.40,,,18.31294317032545,0.5940095782279968,0.1186953506005424,DeQA-Doc selector restricted16,2.87109375
compound_proxy,000057_jung_058_v01,docres_binarization,,,13.475358129771704,0.6602646112442017,0.519318782112445,DeQA-Doc selector restricted16,4.25
dibco18,dibco18_001,docres_binarization,,,24.626949580766507,0.9783604145050048,0.4351234962315039,DeQA-Doc selector restricted16,2.748046875
dibco18,dibco18_007,docres_binarization,,,19.87314393729221,0.9393539428710938,0.384677976958401,DeQA-Doc selector restricted16,2.361328125
dibco18,dibco18_008,docres_binarization,,,19.496589516540503,0.946095645427704,0.3942682441082771,DeQA-Doc selector restricted16,3.00390625
dibco19,dibco19_a_008,docres_binarization,,,19.782312627097905,0.951031506061554,0.4706250245906201,DeQA-Doc selector restricted16,3.373046875
jung,jung_003,docres_deshadow,,,24.90146317398998,0.9441502690315248,0.4090709381687542,DeQA-Doc selector restricted16,2.982421875
jung,jung_020,docres_appearance,,,20.133151334759813,0.8988394737243652,0.3085212479185983,DeQA-Doc selector restricted16,3.0546875
jung,jung_029,docres_appearance,,,18.27160297560114,0.8265405893325806,0.3223861251280919,DeQA-Doc selector restricted16,3.18359375
jung,jung_046,docres_appearance,,,18.165520861535967,0.9065423011779784,0.2901236523528395,DeQA-Doc selector restricted16,3.1640625
jung,jung_048,docres_appearance,,,17.97807373563459,0.9081689715385436,0.3660047264705612,DeQA-Doc selector restricted16,3.0234375
jung,jung_052,input,,,15.901095470950338,0.9278212785720824,1.0114659110271871e-11,DeQA-Doc selector restricted16,2.8828125
jung,jung_053,docres_appearance,,,17.694904846322967,0.8901000022888184,0.4456117979960328,DeQA-Doc selector restricted16,3.15234375
jung,jung_058,docres_appearance,,,17.140690341294487,0.9106720089912416,0.3341974390732317,DeQA-Doc selector restricted16,3.09765625
jung,jung_061,docres_appearance,,,17.13219898725952,0.8962484002113342,0.3728821979067236,DeQA-Doc selector restricted16,3.498046875
jung,jung_063,classical_shadow_0.70,,,18.09766990167966,0.882344663143158,0.3173511072663788,DeQA-Doc selector restricted16,2.943359375
jung,jung_067,docres_appearance,,,18.78600737547218,0.8293814063072205,0.445131731890341,DeQA-Doc selector restricted16,3.140625
jung,jung_069,docres_appearance,,,18.353444169116376,0.8335286974906921,0.3772843951487537,DeQA-Doc selector restricted16,3.259765625
jung,jung_074,classical_shadow_0.70,,,14.41799400658101,0.8078306317329407,0.3434041115005305,DeQA-Doc selector restricted16,2.994140625
jung,jung_075,docres_appearance,,,16.62636149701912,0.933932602405548,0.4399586616208299,DeQA-Doc selector restricted16,3.51953125
jung,jung_082,docres_appearance,,,17.11939869401059,0.9457695484161376,0.2261886708214351,DeQA-Doc selector restricted16,3.248046875
kligler,natiCHW01_06,docres_appearance,,,10.512637225805769,0.7901220917701721,0.6618816527798452,DeQA-Doc selector restricted16,3.40234375
kligler,natiCHW02_04,docres_appearance,,,9.202600793472248,0.7874809503555298,0.4535876893723989,DeQA-Doc selector restricted16,3.34765625
kligler,natiCHW02_05,docres_appearance,,,9.23134952739787,0.7836911678314209,0.4952649633091645,DeQA-Doc selector restricted16,3.353515625
kligler,natiCHW03_05,docres_appearance,,,10.43930328114369,0.8486416339874268,0.5659269210623616,DeQA-Doc selector restricted16,3.119140625
kligler,natiCHW04_03,docres_appearance,,,10.3987190747173,0.8408867120742798,0.6453148495800715,DeQA-Doc selector restricted16,3.33203125
kligler,natiCHW04_05,docres_deshadow,,,29.9591998686462,0.9597363471984864,0.5876784150621864,DeQA-Doc selector restricted16,3.298828125
kligler,natiCHW04_12,docres_deshadow,,,32.74821012207953,0.9644644260406494,0.5611008369326609,DeQA-Doc selector restricted16,3.3125
kligler,natiCPO01_02,docres_appearance,,,10.838866972378394,0.8498168587684631,0.6149810951479442,DeQA-Doc selector restricted16,3.671875
kligler,natiCPO02_02,docres_appearance,,,12.56763833470512,0.8494038581848145,0.5392438992403392,DeQA-Doc selector restricted16,3.720703125
kligler,natiCPO03_01,docres_appearance,,,11.648841732103303,0.8781389594078064,0.5428272489530724,DeQA-Doc selector restricted16,3.46484375
kligler,natiCPO03_09,docres_appearance,,,11.68287910590237,0.8796670436859131,0.5432574975017785,DeQA-Doc selector restricted16,3.466796875
kligler,natiCPO04_04,docres_appearance,,,12.38139315430828,0.8598885536193848,0.5471571324818028,DeQA-Doc selector restricted16,3.248046875
kligler,natiCPO04_08,docres_appearance,,,12.335620873978009,0.8627111315727234,0.5450892177682355,DeQA-Doc selector restricted16,3.2578125
kligler,natiCPO05_01,docres_appearance,,,15.525662457115622,0.9285998940467834,0.3836701319426418,DeQA-Doc selector restricted16,3.916015625
kligler,natiCPO06_04,docres_binarization,,,9.498302240618433,0.6541247367858887,0.7477280294986772,DeQA-Doc selector restricted16,3.90625
kligler,natiCPO06_05,docres_binarization,,,8.891905379262703,0.6661391854286194,0.7803237633691714,DeQA-Doc selector restricted16,4.1328125
kligler,natiCPO06_06,docres_binarization,,,8.963020702741485,0.6685014367103577,0.7731266856718638,DeQA-Doc selector restricted16,3.8203125
kligler,natiCPO06_10,docres_appearance,,,13.11517896089228,0.8781254887580872,0.5467787179266351,DeQA-Doc selector restricted16,3.859375
kligler,natiCPO07_03,docres_appearance,,,12.327481149741978,0.8943942189216614,0.6327365350786768,DeQA-Doc selector restricted16,2.978515625
kligler,natiCPO07_09,docres_appearance,,,12.22290820773243,0.8683795928955078,0.5946314046475666,DeQA-Doc selector restricted16,2.931640625
kligler,natiCPO07_12,docres_appearance,,,12.214332543269762,0.877423882484436,0.5651240670069375,DeQA-Doc selector restricted16,2.9921875
kligler,natiCPO08_01,docres_appearance,,,13.68362928575958,0.906341314315796,0.4448233630250636,DeQA-Doc selector restricted16,3.55078125
kligler,natiCPO08_02,docres_appearance,,,13.604375899113496,0.8917612433433533,0.4462425117344027,DeQA-Doc selector restricted16,3.625
kligler,natiCPO08_05,docres_appearance,,,13.505715225059426,0.9013870358467102,0.4465799972901827,DeQA-Doc selector restricted16,3.587890625
kligler,natiCPO08_06,docres_appearance,,,13.783043914629614,0.8947057723999023,0.4435313274317993,DeQA-Doc selector restricted16,3.619140625
kligler,natiCPR01_01,docres_deshadow,,,25.132008615588617,0.968149483203888,0.3636660446692217,DeQA-Doc selector restricted16,3.3203125
kligler,natiCPR01_10,docres_appearance,,,13.185867611693263,0.8943769931793213,0.4119309550529202,DeQA-Doc selector restricted16,3.50390625
kligler,natiCPR01_11,docres_appearance,,,13.28205263096029,0.8750877380371094,0.427892456856167,DeQA-Doc selector restricted16,3.349609375
kligler,natiCPR01_14,docres_deshadow,,,24.077669140810485,0.9337374567985536,0.3310133833836374,DeQA-Doc selector restricted16,3.34765625
kligler,natiCPR02_10,docres_classical040_blend_0.90,,,27.83009729563373,0.9412931799888612,0.4073118563097932,DeQA-Doc selector restricted16,3.22265625
kligler,natiCPR02_12,docres_classical040_blend_0.90,,,27.01449364681279,0.9400250911712646,0.4230672139610427,DeQA-Doc selector restricted16,3.24609375
kligler,natiCPR03_07,docres_appearance,,,11.390872529526185,0.8714666366577148,0.4527604548752049,DeQA-Doc selector restricted16,3.177734375
kligler,natiCPR03_09,docres_deshadow,,,26.50836204744399,0.9668396711349488,0.3754788267472306,DeQA-Doc selector restricted16,3.16796875
kligler,natiCPR03_11,docres_classical040_blend_0.95,,,28.71553764773747,0.9630534648895264,0.4183614435595884,DeQA-Doc selector restricted16,3.1875
kligler,natiCPR04_06,docres_appearance,,,10.294603978646492,0.8496800065040588,0.5199487193361441,DeQA-Doc selector restricted16,3.447265625
kligler,natiCPR04_09,docres_appearance,,,10.284944871935584,0.8459132313728333,0.5156460157663083,DeQA-Doc selector restricted16,3.470703125
kligler,natiCPR04_11,docres_appearance,,,10.290572663622797,0.8490736484527588,0.5194675124520574,DeQA-Doc selector restricted16,3.484375
kligler,natiCPR05_03,docres_appearance,,,10.98995775728347,0.8687472343444824,0.5417830401193574,DeQA-Doc selector restricted16,4.01171875
kligler,natiCPR05_07,docres_appearance,,,10.982669217866546,0.8688390851020813,0.5286428546046753,DeQA-Doc selector restricted16,3.966796875
kligler,natiCPR05_12,docres_binarization,,,9.810394418064137,0.771934449672699,0.7135347119699699,DeQA-Doc selector restricted16,4.24609375
kligler,natiCSY01_02,docres_appearance,,,11.224712449218304,0.844923198223114,0.5648515036357808,DeQA-Doc selector restricted16,3.931640625
kligler,natiCSY01_04,docres_appearance,,,11.277328969810672,0.8467466235160828,0.568071515026345,DeQA-Doc selector restricted16,3.849609375
kligler,natiCSY01_07,docres_appearance,,,11.309003064674329,0.8465267419815063,0.576899417134699,DeQA-Doc selector restricted16,3.806640625
kligler,natiCSY01_08,docres_binarization,,,9.301133627510422,0.6842060685157776,0.7439833847823019,DeQA-Doc selector restricted16,3.90234375
kligler,natiCSY01_11,docres_binarization,,,9.234601131978902,0.6637946963310242,0.7325261119280397,DeQA-Doc selector restricted16,4.13671875
kligler,natiCSY01_12,docres_binarization,,,9.400816232330287,0.6891220211982727,0.7398526779755145,DeQA-Doc selector restricted16,3.994140625
kligler,natiCSY01_15,docres_appearance,,,11.301758891533924,0.8646484017372131,0.5191006249373312,DeQA-Doc selector restricted16,3.8984375
kligler,natiCSY02_01,docres_appearance,,,10.59687879865399,0.8599402904510498,0.4984906316318225,DeQA-Doc selector restricted16,3.671875
kligler,natiCSY02_02,docres_appearance,,,10.606235658033428,0.8596206903457642,0.4838239811918128,DeQA-Doc selector restricted16,3.669921875
kligler,natiCSY02_10,docres_appearance,,,10.612366588373996,0.8597292304039001,0.4899228487871263,DeQA-Doc selector restricted16,3.64453125
kligler,natiCSY03_02,docres_appearance,,,12.00299815992248,0.8940643668174744,0.4446492782073744,DeQA-Doc selector restricted16,3.126953125
kligler,natiCSY03_03,docres_appearance,,,11.982203235450651,0.8958446383476257,0.5087641792952089,DeQA-Doc selector restricted16,3.134765625
kligler,natiCSY03_05,docres_appearance,,,12.00305197683731,0.8933176398277283,0.5146872901959759,DeQA-Doc selector restricted16,3.166015625
kligler,natiCSY03_06,docres_appearance,,,11.984826086623093,0.8899948000907898,0.5120750136427572,DeQA-Doc selector restricted16,3.154296875
kligler,natiCSY04_06,docres_appearance,,,12.592448207187164,0.8955166339874268,0.4783539781917502,DeQA-Doc selector restricted16,2.873046875
kligler,natiCSY04_14,docres_appearance,,,12.555390890181998,0.8861660957336426,0.4866998039451644,DeQA-Doc selector restricted16,2.869140625
kligler,natiCSY04_15,docres_appearance,,,12.585915215730124,0.8804551959037781,0.4493000865961155,DeQA-Doc selector restricted16,2.845703125
kligler,natiCSY06_02,docres_classical040_blend_0.70,,,22.35384480996517,0.9233658909797668,0.3463220999504012,DeQA-Doc selector restricted16,2.94921875
kligler,natiCSY06_04,docres_appearance,,,14.985972975891428,0.8794482350349426,0.6321591721155407,DeQA-Doc selector restricted16,2.947265625
kligler,natiCSY06_11,docres_appearance,,,14.476857354171852,0.891823410987854,0.4130677313384542,DeQA-Doc selector restricted16,2.955078125
kligler,natiCSY06_12,docres_appearance,,,14.893840035560553,0.8894296288490295,0.6499995847526981,DeQA-Doc selector restricted16,2.935546875
kligler,natiCSY06_14,docres_appearance,,,14.42772263189081,0.8881950974464417,0.4707280360908972,DeQA-Doc selector restricted16,2.96484375
kligler,natiCSY07_08,docres_appearance,,,13.434218922866418,0.919090986251831,0.5519787600219433,DeQA-Doc selector restricted16,3.509765625
kligler,natiCSY07_13,docres_appearance,,,13.418275387819264,0.9215729832649232,0.5509310236188393,DeQA-Doc selector restricted16,3.451171875
